run_id,seed,method,logical_time_s,phase,application_demand_mbps,actual_throughput_mbps,network_capacity_mbps,physical_capacity_mbps,latency_ms,qos_satisfied,failure_detected,action_selected,activated,recovered
compound:seed=25:method=network_only,25,network_only,8.6,STABLE_HEALTH_WINDOW,12.5,0.0,17.1875,5.0,47.5,False,True,KEEP_ROUTE,False,False
compound:seed=26:method=proposed,26,proposed,0.0,STABLE,19.25,19.25,43.3125,43.3125,10.0,True,False,,False,False
compound:seed=26:method=proposed,26,proposed,2.0,DEMAND_INCREASE,24.0625,24.0625,43.3125,43.3125,10.0,True,False,,False,False
compound:seed=26:method=proposed,26,proposed,4.0,NETWORK_UTILIZATION_RISE,24.0625,24.0625,26.468750000000004,43.3125,10.0,True,False,,False,False
compound:seed=26:method=proposed,26,proposed,6.0,PHYSICAL_CAPACITY_DROP,24.0625,7.7,26.468750000000004,7.7,59.087500000000006,False,False,,False,False
compound:seed=26:method=proposed,26,proposed,8.0,ROUTE_DEGRADED,24.0625,7.7,15.640625,7.7,59.087500000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=26:method=proposed,26,proposed,8.2,RECOVERY_DECISION,24.0625,7.7,15.640625,7.7,59.087500000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=26:method=proposed,26,proposed,8.4,ACTIVATION_RESULT,19.25,19.25,26.468750000000004,19.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=26:method=proposed,26,proposed,8.6,STABLE_HEALTH_WINDOW,19.25,19.25,26.468750000000004,19.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=26:method=full_rebuild,26,full_rebuild,0.0,STABLE,19.25,19.25,43.3125,43.3125,10.0,True,False,,False,False
compound:seed=26:method=full_rebuild,26,full_rebuild,2.0,DEMAND_INCREASE,24.0625,24.0625,43.3125,43.3125,10.0,True,False,,False,False
compound:seed=26:method=full_rebuild,26,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,24.0625,24.0625,26.468750000000004,43.3125,10.0,True,False,,False,False
compound:seed=26:method=full_rebuild,26,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,24.0625,7.7,26.468750000000004,7.7,59.087500000000006,False,False,,False,False
compound:seed=26:method=full_rebuild,26,full_rebuild,8.0,ROUTE_DEGRADED,24.0625,7.7,15.640625,7.7,59.087500000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=26:method=full_rebuild,26,full_rebuild,8.2,RECOVERY_DECISION,24.0625,7.7,15.640625,7.7,59.087500000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=26:method=full_rebuild,26,full_rebuild,8.4,ACTIVATION_RESULT,19.25,19.25,26.468750000000004,19.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=26:method=full_rebuild,26,full_rebuild,8.6,STABLE_HEALTH_WINDOW,19.25,19.25,26.468750000000004,19.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=26:method=network_only,26,network_only,0.0,STABLE,19.25,19.25,43.3125,43.3125,10.0,True,False,,False,False
compound:seed=26:method=network_only,26,network_only,2.0,DEMAND_INCREASE,24.0625,24.0625,43.3125,43.3125,10.0,True,False,,False,False
compound:seed=26:method=network_only,26,network_only,4.0,NETWORK_UTILIZATION_RISE,24.0625,24.0625,26.468750000000004,43.3125,10.0,True,False,,False,False
compound:seed=26:method=network_only,26,network_only,6.0,PHYSICAL_CAPACITY_DROP,24.0625,7.7,26.468750000000004,7.7,59.087500000000006,False,False,,False,False
compound:seed=26:method=network_only,26,network_only,8.0,ROUTE_DEGRADED,24.0625,7.7,15.640625,7.7,59.087500000000006,False,True,KEEP_ROUTE,False,False
compound:seed=26:method=network_only,26,network_only,8.2,RECOVERY_DECISION,24.0625,7.7,15.640625,7.7,59.087500000000006,False,True,KEEP_ROUTE,False,False
compound:seed=26:method=network_only,26,network_only,8.4,ACTIVATION_RESULT,19.25,0.0,26.468750000000004,7.7,67.75,False,True,KEEP_ROUTE,False,False
compound:seed=26:method=network_only,26,network_only,8.6,STABLE_HEALTH_WINDOW,19.25,0.0,26.468750000000004,7.7,67.75,False,True,KEEP_ROUTE,False,False
compound:seed=27:method=proposed,27,proposed,0.0,STABLE,14.5,14.5,32.625,32.625,10.0,True,False,,False,False
compound:seed=27:method=proposed,27,proposed,2.0,DEMAND_INCREASE,18.125,18.125,32.625,32.625,10.0,True,False,,False,False
compound:seed=27:method=proposed,27,proposed,4.0,NETWORK_UTILIZATION_RISE,18.125,18.125,19.9375,32.625,10.0,True,False,,False,False
compound:seed=27:method=proposed,27,proposed,6.0,PHYSICAL_CAPACITY_DROP,18.125,5.800000000000001,19.9375,5.800000000000001,46.974999999999994,False,False,,False,False
compound:seed=27:method=proposed,27,proposed,8.0,ROUTE_DEGRADED,18.125,5.800000000000001,11.78125,5.800000000000001,46.974999999999994,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=27:method=proposed,27,proposed,8.2,RECOVERY_DECISION,18.125,5.800000000000001,11.78125,5.800000000000001,46.974999999999994,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=27:method=proposed,27,proposed,8.4,ACTIVATION_RESULT,14.5,14.5,19.9375,14.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=27:method=proposed,27,proposed,8.6,STABLE_HEALTH_WINDOW,14.5,14.5,19.9375,14.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=27:method=full_rebuild,27,full_rebuild,0.0,STABLE,14.5,14.5,32.625,32.625,10.0,True,False,,False,False
compound:seed=27:method=full_rebuild,27,full_rebuild,2.0,DEMAND_INCREASE,18.125,18.125,32.625,32.625,10.0,True,False,,False,False
compound:seed=27:method=full_rebuild,27,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,18.125,18.125,19.9375,32.625,10.0,True,False,,False,False
compound:seed=27:method=full_rebuild,27,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,18.125,5.800000000000001,19.9375,5.800000000000001,46.974999999999994,False,False,,False,False
compound:seed=27:method=full_rebuild,27,full_rebuild,8.0,ROUTE_DEGRADED,18.125,5.800000000000001,11.78125,5.800000000000001,46.974999999999994,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=27:method=full_rebuild,27,full_rebuild,8.2,RECOVERY_DECISION,18.125,5.800000000000001,11.78125,5.800000000000001,46.974999999999994,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=27:method=full_rebuild,27,full_rebuild,8.4,ACTIVATION_RESULT,14.5,14.5,19.9375,14.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=27:method=full_rebuild,27,full_rebuild,8.6,STABLE_HEALTH_WINDOW,14.5,14.5,19.9375,14.5,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=27:method=network_only,27,network_only,0.0,STABLE,14.5,14.5,32.625,32.625,10.0,True,False,,False,False
compound:seed=27:method=network_only,27,network_only,2.0,DEMAND_INCREASE,18.125,18.125,32.625,32.625,10.0,True,False,,False,False
compound:seed=27:method=network_only,27,network_only,4.0,NETWORK_UTILIZATION_RISE,18.125,18.125,19.9375,32.625,10.0,True,False,,False,False
compound:seed=27:method=network_only,27,network_only,6.0,PHYSICAL_CAPACITY_DROP,18.125,5.800000000000001,19.9375,5.800000000000001,46.974999999999994,False,False,,False,False
compound:seed=27:method=network_only,27,network_only,8.0,ROUTE_DEGRADED,18.125,5.800000000000001,11.78125,5.800000000000001,46.974999999999994,False,True,KEEP_ROUTE,False,False
compound:seed=27:method=network_only,27,network_only,8.2,RECOVERY_DECISION,18.125,5.800000000000001,11.78125,5.800000000000001,46.974999999999994,False,True,KEEP_ROUTE,False,False
compound:seed=27:method=network_only,27,network_only,8.4,ACTIVATION_RESULT,14.5,0.0,19.9375,5.800000000000001,53.5,False,True,KEEP_ROUTE,False,False
compound:seed=27:method=network_only,27,network_only,8.6,STABLE_HEALTH_WINDOW,14.5,0.0,19.9375,5.800000000000001,53.5,False,True,KEEP_ROUTE,False,False
compound:seed=28:method=proposed,28,proposed,0.0,STABLE,10.25,10.25,23.0625,23.0625,10.0,True,False,,False,False
compound:seed=28:method=proposed,28,proposed,2.0,DEMAND_INCREASE,12.8125,12.8125,23.0625,23.0625,10.0,True,False,,False,False
compound:seed=28:method=proposed,28,proposed,4.0,NETWORK_UTILIZATION_RISE,12.8125,12.8125,14.093750000000002,23.0625,10.0,True,False,,False,False
compound:seed=28:method=proposed,28,proposed,6.0,PHYSICAL_CAPACITY_DROP,12.8125,4.1000000000000005,14.093750000000002,4.1000000000000005,36.137499999999996,False,False,,False,False
compound:seed=28:method=proposed,28,proposed,8.0,ROUTE_DEGRADED,12.8125,4.1000000000000005,8.328125,4.1000000000000005,36.137499999999996,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=28:method=proposed,28,proposed,8.2,RECOVERY_DECISION,12.8125,4.1000000000000005,8.328125,4.1000000000000005,36.137499999999996,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=28:method=proposed,28,proposed,8.4,ACTIVATION_RESULT,10.25,10.25,14.093750000000002,10.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=28:method=proposed,28,proposed,8.6,STABLE_HEALTH_WINDOW,10.25,10.25,14.093750000000002,10.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=28:method=full_rebuild,28,full_rebuild,0.0,STABLE,10.25,10.25,23.0625,23.0625,10.0,True,False,,False,False
compound:seed=28:method=full_rebuild,28,full_rebuild,2.0,DEMAND_INCREASE,12.8125,12.8125,23.0625,23.0625,10.0,True,False,,False,False
compound:seed=28:method=full_rebuild,28,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,12.8125,12.8125,14.093750000000002,23.0625,10.0,True,False,,False,False
compound:seed=28:method=full_rebuild,28,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,12.8125,4.1000000000000005,14.093750000000002,4.1000000000000005,36.137499999999996,False,False,,False,False
compound:seed=28:method=full_rebuild,28,full_rebuild,8.0,ROUTE_DEGRADED,12.8125,4.1000000000000005,8.328125,4.1000000000000005,36.137499999999996,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=28:method=full_rebuild,28,full_rebuild,8.2,RECOVERY_DECISION,12.8125,4.1000000000000005,8.328125,4.1000000000000005,36.137499999999996,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=28:method=full_rebuild,28,full_rebuild,8.4,ACTIVATION_RESULT,10.25,10.25,14.093750000000002,10.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=28:method=full_rebuild,28,full_rebuild,8.6,STABLE_HEALTH_WINDOW,10.25,10.25,14.093750000000002,10.25,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=28:method=network_only,28,network_only,0.0,STABLE,10.25,10.25,23.0625,23.0625,10.0,True,False,,False,False
compound:seed=28:method=network_only,28,network_only,2.0,DEMAND_INCREASE,12.8125,12.8125,23.0625,23.0625,10.0,True,False,,False,False
compound:seed=28:method=network_only,28,network_only,4.0,NETWORK_UTILIZATION_RISE,12.8125,12.8125,14.093750000000002,23.0625,10.0,True,False,,False,False
compound:seed=28:method=network_only,28,network_only,6.0,PHYSICAL_CAPACITY_DROP,12.8125,4.1000000000000005,14.093750000000002,4.1000000000000005,36.137499999999996,False,False,,False,False
compound:seed=28:method=network_only,28,network_only,8.0,ROUTE_DEGRADED,12.8125,4.1000000000000005,8.328125,4.1000000000000005,36.137499999999996,False,True,KEEP_ROUTE,False,False
compound:seed=28:method=network_only,28,network_only,8.2,RECOVERY_DECISION,12.8125,4.1000000000000005,8.328125,4.1000000000000005,36.137499999999996,False,True,KEEP_ROUTE,False,False
compound:seed=28:method=network_only,28,network_only,8.4,ACTIVATION_RESULT,10.25,0.0,14.093750000000002,4.1000000000000005,40.75,False,True,KEEP_ROUTE,False,False
compound:seed=28:method=network_only,28,network_only,8.6,STABLE_HEALTH_WINDOW,10.25,0.0,14.093750000000002,4.1000000000000005,40.75,False,True,KEEP_ROUTE,False,False
compound:seed=29:method=proposed,29,proposed,0.0,STABLE,13.0,13.0,29.25,29.25,10.0,True,False,,False,False
compound:seed=29:method=proposed,29,proposed,2.0,DEMAND_INCREASE,16.25,16.25,29.25,29.25,10.0,True,False,,False,False
compound:seed=29:method=proposed,29,proposed,4.0,NETWORK_UTILIZATION_RISE,16.25,16.25,17.875,29.25,10.0,True,False,,False,False
compound:seed=29:method=proposed,29,proposed,6.0,PHYSICAL_CAPACITY_DROP,16.25,5.2,17.875,5.2,43.150000000000006,False,False,,False,False
compound:seed=29:method=proposed,29,proposed,8.0,ROUTE_DEGRADED,16.25,5.2,10.5625,5.2,43.150000000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=29:method=proposed,29,proposed,8.2,RECOVERY_DECISION,16.25,5.2,10.5625,5.2,43.150000000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=29:method=proposed,29,proposed,8.4,ACTIVATION_RESULT,13.0,13.0,17.875,13.0,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=29:method=proposed,29,proposed,8.6,STABLE_HEALTH_WINDOW,13.0,13.0,17.875,13.0,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=29:method=full_rebuild,29,full_rebuild,0.0,STABLE,13.0,13.0,29.25,29.25,10.0,True,False,,False,False
compound:seed=29:method=full_rebuild,29,full_rebuild,2.0,DEMAND_INCREASE,16.25,16.25,29.25,29.25,10.0,True,False,,False,False
compound:seed=29:method=full_rebuild,29,full_rebuild,4.0,NETWORK_UTILIZATION_RISE,16.25,16.25,17.875,29.25,10.0,True,False,,False,False
compound:seed=29:method=full_rebuild,29,full_rebuild,6.0,PHYSICAL_CAPACITY_DROP,16.25,5.2,17.875,5.2,43.150000000000006,False,False,,False,False
compound:seed=29:method=full_rebuild,29,full_rebuild,8.0,ROUTE_DEGRADED,16.25,5.2,10.5625,5.2,43.150000000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=29:method=full_rebuild,29,full_rebuild,8.2,RECOVERY_DECISION,16.25,5.2,10.5625,5.2,43.150000000000006,False,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,False,False
compound:seed=29:method=full_rebuild,29,full_rebuild,8.4,ACTIVATION_RESULT,13.0,13.0,17.875,13.0,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,False
compound:seed=29:method=full_rebuild,29,full_rebuild,8.6,STABLE_HEALTH_WINDOW,13.0,13.0,17.875,13.0,10.0,True,True,KEEP_QUALITY;REBIND_SESSION;KEEP_ROUTE;SWITCH_ACCESS,True,True
compound:seed=29:method=network_only,29,network_only,0.0,STABLE,13.0,13.0,29.25,29.25,10.0,True,False,,False,False
compound:seed=29:method=network_only,29,network_only,2.0,DEMAND_INCREASE,16.25,16.25,29.25,29.25,10.0,True,False,,False,False
compound:seed=29:method=network_only,29,network_only,4.0,NETWORK_UTILIZATION_RISE,16.25,16.25,17.875,29.25,10.0,True,False,,False,False
compound:seed=29:method=network_only,29,network_only,6.0,PHYSICAL_CAPACITY_DROP,16.25,5.2,17.875,5.2,43.150000000000006,False,False,,False,False
compound:seed=29:method=network_only,29,network_only,8.0,ROUTE_DEGRADED,16.25,5.2,10.5625,5.2,43.150000000000006,False,True,KEEP_ROUTE,False,False
compound:seed=29:method=network_only,29,network_only,8.2,RECOVERY_DECISION,16.25,5.2,10.5625,5.2,43.150000000000006,False,True,KEEP_ROUTE,False,False
compound:seed=29:method=network_only,29,network_only,8.4,ACTIVATION_RESULT,13.0,0.0,17.875,5.2,49.0,False,True,KEEP_ROUTE,False,False
compound:seed=29:method=network_only,29,network_only,8.6,STABLE_HEALTH_WINDOW,13.0,0.0,17.875,5.2,49.0,False,True,KEEP_ROUTE,False,False
