method,scenario,conflict_pressure,seed,ground_truth_conflict,ground_truth_resolvable,conflict_class,selected_proposals,selected_action_set,qos_satisfied,infeasible_configuration,conflict_detected,conflict_resolved,safe_rejection,rollback_triggered,coordination_latency_ms,transaction_latency_ms
no_verification,network_physical,0.4,7,True,True,RESOLVABLE_CONFLICT,exp3-seed-0007:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0007:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0007:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0007:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5639307200908661,16.141194850206375
proposed,network_physical,0.4,8,True,True,RESOLVABLE_CONFLICT,exp3-seed-0008:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0008:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0008:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0008:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.939287900924683,12.416910380125046
independent,network_physical,0.4,8,True,True,RESOLVABLE_CONFLICT,exp3-seed-0008:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0008:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0008:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0008:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.035066157579422,16.184289008378983
adjacent,network_physical,0.4,8,True,True,RESOLVABLE_CONFLICT,exp3-seed-0008:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0008:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0008:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0008:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6837919354438782,12.452792376279831
no_verification,network_physical,0.4,8,True,True,RESOLVABLE_CONFLICT,exp3-seed-0008:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0008:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0008:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0008:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5596131086349487,16.181331127882004
proposed,network_physical,0.4,9,True,True,RESOLVABLE_CONFLICT,exp3-seed-0009:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0009:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0009:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0009:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.924900829792023,11.73502579331398
independent,network_physical,0.4,9,True,True,RESOLVABLE_CONFLICT,exp3-seed-0009:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0009:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0009:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0009:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03536418080329895,15.338998287916183
adjacent,network_physical,0.4,9,True,True,RESOLVABLE_CONFLICT,exp3-seed-0009:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0009:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0009:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0009:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6975047290325165,12.025628238916397
no_verification,network_physical,0.4,9,True,True,RESOLVABLE_CONFLICT,exp3-seed-0009:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0009:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0009:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0009:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5502104759216309,15.35436138510704
proposed,network_physical,0.4,10,True,True,RESOLVABLE_CONFLICT,exp3-seed-0010:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0010:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0010:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0010:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.901960492134094,11.804334819316864
independent,network_physical,0.4,10,True,True,RESOLVABLE_CONFLICT,exp3-seed-0010:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0010:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0010:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0010:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.034749507904052734,15.321686863899231
adjacent,network_physical,0.4,10,True,True,RESOLVABLE_CONFLICT,exp3-seed-0010:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0010:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0010:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0010:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6869994103908539,11.836495250463486
no_verification,network_physical,0.4,10,True,True,RESOLVABLE_CONFLICT,exp3-seed-0010:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0010:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0010:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0010:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5555339157581329,15.37490263581276
proposed,network_physical,0.4,11,True,True,RESOLVABLE_CONFLICT,exp3-seed-0011:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0011:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0011:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0011:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.950273782014847,11.820092797279358
independent,network_physical,0.4,11,True,True,RESOLVABLE_CONFLICT,exp3-seed-0011:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0011:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0011:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0011:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03505125641822815,15.411049127578735
adjacent,network_physical,0.4,11,True,True,RESOLVABLE_CONFLICT,exp3-seed-0011:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0011:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0011:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0011:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6896257400512695,11.918477714061737
no_verification,network_physical,0.4,11,True,True,RESOLVABLE_CONFLICT,exp3-seed-0011:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0011:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0011:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0011:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5544014275074005,15.459150075912476
proposed,network_physical,0.4,12,True,True,RESOLVABLE_CONFLICT,exp3-seed-0012:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0012:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0012:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0012:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.922691732645035,10.696552693843842
independent,network_physical,0.4,12,True,True,RESOLVABLE_CONFLICT,exp3-seed-0012:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0012:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0012:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0012:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03438815474510193,13.904239982366562
adjacent,network_physical,0.4,12,True,True,RESOLVABLE_CONFLICT,exp3-seed-0012:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0012:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0012:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0012:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.677838921546936,10.779067873954773
no_verification,network_physical,0.4,12,True,True,RESOLVABLE_CONFLICT,exp3-seed-0012:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0012:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0012:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0012:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.55646151304245,13.978071510791779
proposed,network_physical,0.4,13,True,True,RESOLVABLE_CONFLICT,exp3-seed-0013:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0013:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0013:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0013:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.917837679386139,12.081999331712723
independent,network_physical,0.4,13,True,True,RESOLVABLE_CONFLICT,exp3-seed-0013:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0013:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0013:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0013:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.034615397453308105,15.625350177288055
adjacent,network_physical,0.4,13,True,True,RESOLVABLE_CONFLICT,exp3-seed-0013:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0013:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0013:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0013:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6873458623886108,12.186173349618912
no_verification,network_physical,0.4,13,True,True,RESOLVABLE_CONFLICT,exp3-seed-0013:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0013:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0013:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0013:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5547292530536652,15.744451433420181
proposed,network_physical,0.4,14,True,True,RESOLVABLE_CONFLICT,exp3-seed-0014:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0014:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0014:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0014:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.910744726657867,11.885542422533035
independent,network_physical,0.4,14,True,True,RESOLVABLE_CONFLICT,exp3-seed-0014:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0014:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0014:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0014:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.037804245948791504,15.47132432460785
adjacent,network_physical,0.4,14,True,True,RESOLVABLE_CONFLICT,exp3-seed-0014:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0014:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0014:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0014:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.703468918800354,11.982783675193787
no_verification,network_physical,0.4,14,True,True,RESOLVABLE_CONFLICT,exp3-seed-0014:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0014:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0014:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0014:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5596727132797241,15.465028584003448
proposed,network_physical,0.4,15,True,True,RESOLVABLE_CONFLICT,exp3-seed-0015:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0015:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0015:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0015:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.945915192365646,11.82933896780014
independent,network_physical,0.4,15,True,True,RESOLVABLE_CONFLICT,exp3-seed-0015:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0015:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0015:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0015:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03598257899284363,15.370648354291916
adjacent,network_physical,0.4,15,True,True,RESOLVABLE_CONFLICT,exp3-seed-0015:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0015:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0015:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0015:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6968416273593903,12.103859335184097
no_verification,network_physical,0.4,15,True,True,RESOLVABLE_CONFLICT,exp3-seed-0015:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0015:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0015:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0015:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5585029721260071,15.398457646369934
proposed,network_physical,0.4,16,True,True,RESOLVABLE_CONFLICT,exp3-seed-0016:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0016:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0016:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0016:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.926308989524841,11.639032512903214
independent,network_physical,0.4,16,True,True,RESOLVABLE_CONFLICT,exp3-seed-0016:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0016:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0016:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0016:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.035062432289123535,15.030764043331146
adjacent,network_physical,0.4,16,True,True,RESOLVABLE_CONFLICT,exp3-seed-0016:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0016:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0016:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0016:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6866082549095154,11.66682317852974
no_verification,network_physical,0.4,16,True,True,RESOLVABLE_CONFLICT,exp3-seed-0016:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0016:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0016:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0016:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5592964589595795,15.045613050460815
proposed,network_physical,0.4,17,True,True,RESOLVABLE_CONFLICT,exp3-seed-0017:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0017:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0017:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0017:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.927638918161392,11.203091591596603
independent,network_physical,0.4,17,True,True,RESOLVABLE_CONFLICT,exp3-seed-0017:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0017:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0017:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0017:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.034593045711517334,14.502052217721939
adjacent,network_physical,0.4,17,True,True,RESOLVABLE_CONFLICT,exp3-seed-0017:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0017:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0017:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0017:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6962455809116364,11.260353028774261
no_verification,network_physical,0.4,17,True,True,RESOLVABLE_CONFLICT,exp3-seed-0017:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0017:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0017:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0017:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.552937388420105,14.516755938529968
proposed,network_physical,0.4,18,True,True,RESOLVABLE_CONFLICT,exp3-seed-0018:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0018:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0018:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0018:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.881527274847031,10.994236916303635
independent,network_physical,0.4,18,True,True,RESOLVABLE_CONFLICT,exp3-seed-0018:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0018:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0018:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0018:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.034499913454055786,14.378104358911514
adjacent,network_physical,0.4,18,True,True,RESOLVABLE_CONFLICT,exp3-seed-0018:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0018:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0018:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0018:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6832927465438843,11.247269809246063
no_verification,network_physical,0.4,18,True,True,RESOLVABLE_CONFLICT,exp3-seed-0018:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0018:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0018:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0018:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5536079406738281,14.422908425331116
proposed,network_physical,0.4,19,True,True,RESOLVABLE_CONFLICT,exp3-seed-0019:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0019:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0019:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0019:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.885915666818619,12.447871267795563
independent,network_physical,0.4,19,True,True,RESOLVABLE_CONFLICT,exp3-seed-0019:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0019:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0019:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0019:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03479793667793274,16.19986817240715
adjacent,network_physical,0.4,19,True,True,RESOLVABLE_CONFLICT,exp3-seed-0019:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0019:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0019:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0019:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6806924939155579,12.52017542719841
no_verification,network_physical,0.4,19,True,True,RESOLVABLE_CONFLICT,exp3-seed-0019:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0019:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0019:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0019:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.550195574760437,16.204793006181717
proposed,network_physical,0.4,20,True,True,RESOLVABLE_CONFLICT,exp3-seed-0020:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0020:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0020:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0020:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.851680248975754,11.910457164049149
independent,network_physical,0.4,20,True,True,RESOLVABLE_CONFLICT,exp3-seed-0020:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0020:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0020:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0020:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;INCREASE_SEND_RATE,False,True,False,False,False,True,0.03491714596748352,15.481840819120407
adjacent,network_physical,0.4,20,True,True,RESOLVABLE_CONFLICT,exp3-seed-0020:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0020:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0020:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0020:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,0.6885603070259094,11.98577880859375
no_verification,network_physical,0.4,20,True,True,RESOLVABLE_CONFLICT,exp3-seed-0020:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0020:edge-0000:network:01:SWITCH_ROUTE;exp3-seed-0020:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0020:edge-0000:transport:00:KEEP_TRANSPORT,KEEP_QUALITY;SWITCH_ROUTE;REALLOCATE_RESOURCE;KEEP_TRANSPORT,False,True,False,False,False,True,0.5506798624992371,15.583723783493042
proposed,network_physical,0.4,21,True,True,RESOLVABLE_CONFLICT,exp3-seed-0021:edge-0000:application:01:INCREASE_QUALITY;exp3-seed-0021:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0021:edge-0000:physical:02:SWITCH_ACCESS;exp3-seed-0021:edge-0000:transport:01:INCREASE_SEND_RATE,INCREASE_QUALITY;SWITCH_ROUTE;SWITCH_ACCESS;INCREASE_SEND_RATE,True,False,True,True,False,False,4.914999008178711,12.646734714508057
