scenario,scenario_family,conflict_pressure,method,runs,successful_runs,failed_runs,success_rate,rollback_rate,rollback_success_rate,qos_satisfaction_rate,infeasible_configuration_rate,post_execution_verification_success_rate,conflict_detection_rate,false_alarm_rate,conflict_resolution_rate,ground_truth_conflict_rate,success_rate_ci95,rollback_rate_ci95,qos_satisfaction_rate_ci95,infeasible_configuration_rate_ci95,conflict_detection_rate_ci95,false_alarm_rate_ci95,conflict_resolution_rate_ci95,coordination_latency_ms_count,coordination_latency_ms_mean,coordination_latency_ms_median,coordination_latency_ms_std,coordination_latency_ms_ci95,coordination_latency_ms_p95,feasibility_latency_ms_count,feasibility_latency_ms_mean,feasibility_latency_ms_median,feasibility_latency_ms_std,feasibility_latency_ms_ci95,feasibility_latency_ms_p95,transaction_latency_ms_count,transaction_latency_ms_mean,transaction_latency_ms_median,transaction_latency_ms_std,transaction_latency_ms_ci95,transaction_latency_ms_p95,total_decision_latency_ms_count,total_decision_latency_ms_mean,total_decision_latency_ms_median,total_decision_latency_ms_std,total_decision_latency_ms_ci95,total_decision_latency_ms_p95,qos_satisfaction_rate_count,qos_satisfaction_rate_mean,qos_satisfaction_rate_median,qos_satisfaction_rate_std,qos_satisfaction_rate_p95,candidate_combinations_count,candidate_combinations_mean,candidate_combinations_median,candidate_combinations_std,candidate_combinations_ci95,candidate_combinations_p95,rejected_combinations_count,rejected_combinations_mean,rejected_combinations_median,rejected_combinations_std,rejected_combinations_ci95,rejected_combinations_p95,rejected_proposals_count,rejected_proposals_mean,rejected_proposals_median,rejected_proposals_std,rejected_proposals_ci95,rejected_proposals_p95,changed_actions_count,changed_actions_mean,changed_actions_median,changed_actions_std,changed_actions_ci95,changed_actions_p95,changed_rules_count,changed_rules_mean,changed_rules_median,changed_rules_std,changed_rules_ci95,changed_rules_p95,affected_gateways_count,affected_gateways_mean,affected_gateways_median,affected_gateways_std,affected_gateways_ci95,affected_gateways_p95,control_messages_count,control_messages_mean,control_messages_median,control_messages_std,control_messages_ci95,control_messages_p95,control_bytes_count,control_bytes_mean,control_bytes_median,control_bytes_std,control_bytes_ci95,control_bytes_p95,application_rate_mbps_count,application_rate_mbps_mean,application_rate_mbps_median,application_rate_mbps_std,application_rate_mbps_ci95,application_rate_mbps_p95,transport_rate_mbps_count,transport_rate_mbps_mean,transport_rate_mbps_median,transport_rate_mbps_std,transport_rate_mbps_ci95,transport_rate_mbps_p95,network_available_bandwidth_mbps_count,network_available_bandwidth_mbps_mean,network_available_bandwidth_mbps_median,network_available_bandwidth_mbps_std,network_available_bandwidth_mbps_ci95,network_available_bandwidth_mbps_p95,physical_available_capacity_mbps_count,physical_available_capacity_mbps_mean,physical_available_capacity_mbps_median,physical_available_capacity_mbps_std,physical_available_capacity_mbps_ci95,physical_available_capacity_mbps_p95,latency_ms_count,latency_ms_mean,latency_ms_median,latency_ms_std,latency_ms_ci95,latency_ms_p95,packet_loss_rate_count,packet_loss_rate_mean,packet_loss_rate_median,packet_loss_rate_std,packet_loss_rate_ci95,packet_loss_rate_p95,reliability_count,reliability_mean,reliability_median,reliability_std,reliability_ci95,reliability_p95
network_physical:pressure=0.2,network_physical,0.2,independent,30,14,16,0.4666666666666667,0.5333333333333333,1.0,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.5333333333333333,0.17852465334471834,0.17852465334471834,0.1815765778944155,0.17852465334471834,0.0,0.0,0.0,30,0.03512625892957052,0.03486126661300659,0.00110513421762659,0.0003954672008424057,0.03619436174631119,30,0.0,0.0,0.0,0.0,0.0,30,13.79097911218802,14.882005751132965,2.0721998990558834,0.7415272105369192,16.254383139312267,30,19.04421312113603,20.03149874508381,2.15249734715664,0.7702612833117107,21.668905951082706,30,0.4666666666666667,0.0,0.5074162634049248,1.0,30,4.0,4.0,0.0,0.0,4.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,36.266666666666666,40.0,4.059330107239399,1.452612623155324,40.0,30,44583.13333333333,44592.0,2364.12641492521,845.9917726155924,47881.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,20.0,20.0,0.0,0.0,20.0,30,19.996647680185976,19.97995228002928,0.23981429222381906,0.08581644234257267,20.335889285070444,30,14.333333333333334,14.333333333333334,0.0,0.0,14.333333333333334,30,0.009979687815647443,0.009993004093525104,0.0001912762631805838,6.844733171874305e-05,0.010235980125392962,30,0.9890283078635266,0.9890150049286127,0.00019108460359823596,6.837874721802196e-05,0.9892986163884784
network_physical:pressure=0.2,network_physical,0.2,no_verification,30,14,16,0.4666666666666667,0.5333333333333333,1.0,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.5333333333333333,0.17852465334471834,0.17852465334471834,0.1815765778944155,0.17852465334471834,0.0,0.0,0.0,30,0.5548927932977676,0.5544461309909821,0.004075031503666945,0.00145823129570702,0.5624601617455482,30,0.0,0.0,0.0,0.0,0.0,30,13.803302124142647,14.905387535691261,2.062584869712263,0.7380865164747035,16.18606112897396,30,19.59828684727351,20.682796835899353,2.1460169322644984,0.7679422966250106,22.12803028523922,30,0.4666666666666667,0.0,0.5074162634049248,1.0,30,81.0,81.0,0.0,0.0,81.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,2.0,2.0,0.0,0.0,2.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,36.266666666666666,40.0,4.059330107239399,1.452612623155324,40.0,30,44583.13333333333,44592.0,2364.12641492521,845.9917726155924,47881.5,30,10.0,10.0,0.0,0.0,10.0,30,10.0,10.0,0.0,0.0,10.0,30,20.0,20.0,0.0,0.0,20.0,30,19.996647680185976,19.97995228002928,0.23981429222381906,0.08581644234257267,20.335889285070444,30,14.28,14.28,0.0,0.0,14.28,30,0.009979687815647443,0.009993004093525104,0.0001912762631805838,6.844733171874305e-05,0.010235980125392962,30,0.9890283078635266,0.9890150049286127,0.00019108460359823596,6.837874721802196e-05,0.9892986163884784
network_physical:pressure=0.2,network_physical,0.2,proposed,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,4.902286579211553,4.904227331280708,0.04181013739725453,0.014961565518112873,4.945887997746468,30,4.818354547023773,4.820471629500389,0.04124778596213497,0.01476033064148942,4.861005023121834,30,11.829375723997751,11.833017691969872,0.4333165380550818,0.15506033172277184,12.414847500622272,30,21.98822982609272,22.034868597984314,0.5642706381057482,0.20192165459185693,22.783607430756092,30,1.0,1.0,0.0,1.0,30,81.0,81.0,0.0,0.0,81.0,30,61.266666666666666,65.0,4.059330107239399,1.452612623155324,65.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44031.46666666667,43650.0,2073.0083376137422,741.8165065594567,46849.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,18.933333333333334,18.0,1.0148325268098497,0.363153155788831,20.0,30,22.237597802137863,24.0,1.9176203390603448,0.6862116254035832,24.0,30,16.99607120933088,19.325966850828728,2.5333434439976994,0.9065453087877722,19.325966850828728,30,0.007235180492858447,0.004992004000000105,0.0024397139240665573,0.0008730404153795235,0.009908938231117692,30,0.991770065178978,0.9940109939999999,0.0024372693209362265,0.0008721656253841521,0.9940109939999999
network_physical:pressure=0.3,network_physical,0.3,adjacent,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.6914183497428894,0.6899703294038773,0.00927142504789211,0.0033177368441132966,0.7095914334058762,30,0.6522011011838913,0.6504468619823456,0.008614652086171994,0.0030827136581348218,0.6685981526970863,30,11.906364932656288,11.882219463586807,0.4507398438605026,0.1612951816318524,12.526315823197365,30,17.821038886904716,17.79182255268097,0.5608693703618786,0.20070452656113463,18.60430147498846,30,1.0,1.0,0.0,1.0,30,3.0,3.0,0.0,0.0,3.0,30,7.0,7.0,0.0,0.0,7.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44041.86666666667,43665.0,2068.6237259444333,740.2474934242318,46849.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,18.0,18.0,0.0,0.0,18.0,30,24.0,24.0,0.0,0.0,24.0,30,19.325966850828728,19.325966850828728,0.0,0.0,19.325966850828728,30,0.004992004000000105,0.004992004000000105,0.0,0.0,0.004992004000000105,30,0.9940109939999999,0.9940109939999999,0.0,0.0,0.9940109939999999
network_physical:pressure=0.3,network_physical,0.3,independent,30,0,30,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.0353444367647171,0.035062432289123535,0.001261738622242921,0.0004515073673175857,0.03665313124656677,30,0.0,0.0,0.0,0.0,0.0,30,15.391384934385618,15.391403809189796,0.567262588519711,0.20299231029719764,16.199189238250256,30,20.652271683017414,20.654529333114624,0.6818133853917538,0.24398378650951089,21.597267873585224,30,0.0,0.0,0.0,0.0,30,4.0,4.0,0.0,0.0,4.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,40.0,40.0,0.0,0.0,40.0,30,45075.73333333333,44705.0,2066.6825479552945,739.5528518020132,47881.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,20.0,20.0,0.0,0.0,20.0,30,17.48420227440918,17.53252525356864,0.19724960036136815,0.070584862976843,17.762556947898723,30,14.333333333333334,14.333333333333334,0.0,0.0,14.333333333333334,30,0.011983618291207653,0.011945075805713301,0.0001573265968475858,5.629859964611001e-05,0.012227394430478383,30,0.9870263853343347,0.987064889200104,0.00015716895496697706,5.624218822361895e-05,0.9872481790062224
network_physical:pressure=0.3,network_physical,0.3,no_verification,30,0,30,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.555512805779775,0.5548987537622452,0.005171909850893016,0.0018507441712686263,0.5644712597131729,30,0.0,0.0,0.0,0.0,0.0,30,15.401444832483927,15.41539840400219,0.5811341849495495,0.20795619732904166,16.188804991543293,30,21.16880590716998,21.217219531536102,0.710275984225179,0.2541689966946852,22.211407870054245,30,0.0,0.0,0.0,0.0,30,81.0,81.0,0.0,0.0,81.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,2.0,2.0,0.0,0.0,2.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,40.0,40.0,0.0,0.0,40.0,30,45075.73333333333,44705.0,2066.6825479552945,739.5528518020132,47881.5,30,10.0,10.0,0.0,0.0,10.0,30,10.0,10.0,0.0,0.0,10.0,30,20.0,20.0,0.0,0.0,20.0,30,17.48420227440918,17.53252525356864,0.19724960036136815,0.070584862976843,17.762556947898723,30,14.28,14.28,0.0,0.0,14.28,30,0.011983618291207653,0.011945075805713301,0.0001573265968475858,5.629859964611001e-05,0.012227394430478383,30,0.9870263853343347,0.987064889200104,0.00015716895496697706,5.624218822361895e-05,0.9872481790062224
network_physical:pressure=0.3,network_physical,0.3,proposed,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,4.872255772352219,4.868216812610626,0.028198581007171198,0.010090732619412748,4.9226319417357445,30,4.789164538184802,4.784461110830307,0.027902182179125778,0.00998466766097555,4.840448312461376,30,11.832190801699957,11.817103251814842,0.43134241691602954,0.15435390154575543,12.440107204020023,30,21.943013990918796,21.916033700108528,0.5651048419639861,0.2022201706087239,22.721886076033115,30,1.0,1.0,0.0,1.0,30,81.0,81.0,0.0,0.0,81.0,30,65.0,65.0,0.0,0.0,65.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44041.86666666667,43665.0,2068.6237259444333,740.2474934242318,46849.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,18.0,18.0,0.0,0.0,18.0,30,24.0,24.0,0.0,0.0,24.0,30,19.325966850828728,19.325966850828728,0.0,0.0,19.325966850828728,30,0.004992004000000105,0.004992004000000105,0.0,0.0,0.004992004000000105,30,0.9940109939999999,0.9940109939999999,0.0,0.0,0.9940109939999999
network_physical:pressure=0.4,network_physical,0.4,adjacent,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.6913173943758011,0.6900113075971603,0.010782827992552495,0.0038585854418098434,0.7075011730194092,30,0.651983047525088,0.6501767784357071,0.010315938078301905,0.0036915110317107995,0.6667269393801689,30,11.936321357885996,11.984281241893768,0.44346439708938823,0.15869169644104036,12.492696195840836,30,17.847196757793427,17.94380694627762,0.5529477438497303,0.19786980891968273,18.520721048116684,30,1.0,1.0,0.0,1.0,30,3.0,3.0,0.0,0.0,3.0,30,7.0,7.0,0.0,0.0,7.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44041.86666666667,43665.0,2068.6237259444333,740.2474934242318,46849.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,18.0,18.0,0.0,0.0,18.0,30,24.0,24.0,0.0,0.0,24.0,30,19.325966850828728,19.325966850828728,0.0,0.0,19.325966850828728,30,0.004992004000000105,0.004992004000000105,0.0,0.0,0.004992004000000105,30,0.9940109939999999,0.9940109939999999,0.0,0.0,0.9940109939999999
network_physical:pressure=0.4,network_physical,0.4,independent,30,0,30,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.03537448743979136,0.035062432289123535,0.001229446102156157,0.0004399516374133156,0.03714375197887421,30,0.0,0.0,0.0,0.0,0.0,30,15.391027803222338,15.407970175147057,0.5851977100183047,0.20941031109989638,16.192857548594475,30,20.678873111804325,20.71802131831646,0.716854692542489,0.2565231572318484,21.740441769361496,30,0.0,0.0,0.0,0.0,30,4.0,4.0,0.0,0.0,4.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,40.0,40.0,0.0,0.0,40.0,30,45075.73333333333,44705.0,2066.6825479552945,739.5528518020132,47881.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,20.0,20.0,0.0,0.0,20.0,30,14.98519890556716,14.976135664747572,0.2123166545475142,0.07597653907274081,15.341654027867847,30,14.333333333333334,14.333333333333334,0.0,0.0,14.333333333333334,30,0.013976827376601449,0.01398405623198029,0.00016934410337373192,6.0599009126876054e-05,0.01421631918490326,30,0.9850351734524332,0.9850279518403965,0.00016917441990341376,6.053828867684776e-05,0.9853191977493747
network_physical:pressure=0.4,network_physical,0.4,no_verification,30,0,30,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5554656187693278,0.5555469542741776,0.004220578375083934,0.0015103145747446208,0.5633825436234474,30,0.0,0.0,0.0,0.0,0.0,30,20.518239835898083,15.429677441716194,28.07686286759807,10.047176342554263,16.382376104593277,30,26.294152562816937,21.202465519309044,28.116146518345435,10.061233816435847,22.323044016957283,30,0.0,0.0,0.0,0.0,30,81.0,81.0,0.0,0.0,81.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,2.0,2.0,0.0,0.0,2.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,40.0,40.0,0.0,0.0,40.0,30,45075.73333333333,44705.0,2066.6825479552945,739.5528518020132,47881.5,30,10.0,10.0,0.0,0.0,10.0,30,10.0,10.0,0.0,0.0,10.0,30,20.0,20.0,0.0,0.0,20.0,30,14.98519890556716,14.976135664747572,0.2123166545475142,0.07597653907274081,15.341654027867847,30,14.28,14.28,0.0,0.0,14.28,30,0.013976827376601449,0.01398405623198029,0.00016934410337373192,6.0599009126876054e-05,0.01421631918490326,30,0.9850351734524332,0.9850279518403965,0.00016917441990341376,6.053828867684776e-05,0.9853191977493747
network_physical:pressure=0.4,network_physical,0.4,proposed,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,4.906019816795985,4.916418343782425,0.06290887111401185,0.022511650413868566,4.974326305091381,30,4.822675883769989,4.834247753024101,0.060965507419740134,0.02181622664711296,4.887298680841923,30,11.83369110027949,11.82471588253975,0.44214496809182174,0.15821954483804454,12.437350302934647,30,21.976499011119206,22.017978131771088,0.5522828661677209,0.1976318854967961,22.727113775908947,30,1.0,1.0,0.0,1.0,30,81.0,81.0,0.0,0.0,81.0,30,65.0,65.0,0.0,0.0,65.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44041.86666666667,43665.0,2068.6237259444333,740.2474934242318,46849.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,18.0,18.0,0.0,0.0,18.0,30,24.0,24.0,0.0,0.0,24.0,30,19.325966850828728,19.325966850828728,0.0,0.0,19.325966850828728,30,0.004992004000000105,0.004992004000000105,0.0,0.0,0.004992004000000105,30,0.9940109939999999,0.9940109939999999,0.0,0.0,0.9940109939999999
network_physical:pressure=0.5,network_physical,0.5,adjacent,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.6937552243471146,0.6920509040355682,0.009340118903612702,0.00334231862468221,0.7078830152750015,30,0.6546215464671453,0.6526391953229904,0.009000614392071973,0.003220828495509731,0.6683887913823128,30,18.65859453876813,11.9532011449337,36.82107505010563,13.17625248573523,12.624269165098667,30,24.581104268630344,17.882725223898888,36.808719547460946,13.171831125896798,18.812377005815506,30,1.0,1.0,0.0,1.0,30,3.0,3.0,0.0,0.0,3.0,30,7.0,7.0,0.0,0.0,7.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44041.86666666667,43665.0,2068.6237259444333,740.2474934242318,46849.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,18.0,18.0,0.0,0.0,18.0,30,24.0,24.0,0.0,0.0,24.0,30,19.325966850828728,19.325966850828728,0.0,0.0,19.325966850828728,30,0.004992004000000105,0.004992004000000105,0.0,0.0,0.004992004000000105,30,0.9940109939999999,0.9940109939999999,0.0,0.0,0.9940109939999999
network_physical:pressure=0.5,network_physical,0.5,independent,30,0,30,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.035476560393969216,0.034442171454429626,0.004851337285571385,0.0017360287520439086,0.03551635891199112,30,0.0,0.0,0.0,0.0,0.0,30,15.400130053361258,15.485772863030434,0.588203755288858,0.2104860105848914,16.154107451438904,30,20.65832478304704,20.807771012187004,0.7074034418505072,0.2531410706074337,21.544828079640865,30,0.0,0.0,0.0,0.0,30,4.0,4.0,0.0,0.0,4.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,40.0,40.0,0.0,0.0,40.0,30,45075.73333333333,44705.0,2066.6825479552945,739.5528518020132,47881.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,20.0,20.0,0.0,0.0,20.0,30,12.545466234970007,12.531458125719197,0.19646648865239097,0.07030463005078155,12.831976491538192,30,14.333333333333334,14.333333333333334,0.0,0.0,14.333333333333334,30,0.015922762058242005,0.01593393494859341,0.00015670198569553418,5.607508541591334e-05,0.01621649759638097,30,0.9830911886051431,0.9830800269100726,0.00015654496967779468,5.601889795557372e-05,0.9833194806652013
network_physical:pressure=0.5,network_physical,0.5,no_verification,30,0,30,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.5569847921530405,0.5558207631111145,0.007952234305974212,0.002845670499806363,0.5721641704440117,30,0.0,0.0,0.0,0.0,0.0,30,15.422491108377775,15.457961708307266,0.586088513659339,0.20972908108891783,16.254241950809956,30,21.19409702718258,21.236320957541466,0.690869920061247,0.24722462581929944,22.190847620368004,30,0.0,0.0,0.0,0.0,30,81.0,81.0,0.0,0.0,81.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,2.0,2.0,0.0,0.0,2.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,40.0,40.0,0.0,0.0,40.0,30,45075.73333333333,44705.0,2066.6825479552945,739.5528518020132,47881.5,30,10.0,10.0,0.0,0.0,10.0,30,10.0,10.0,0.0,0.0,10.0,30,20.0,20.0,0.0,0.0,20.0,30,12.545466234970007,12.531458125719197,0.19646648865239097,0.07030463005078155,12.831976491538192,30,14.28,14.28,0.0,0.0,14.28,30,0.015922762058242005,0.01593393494859341,0.00015670198569553418,5.607508541591334e-05,0.01621649759638097,30,0.9830911886051431,0.9830800269100726,0.00015654496967779468,5.601889795557372e-05,0.9833194806652013
network_physical:pressure=0.5,network_physical,0.5,proposed,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,4.871244976917903,4.869028925895691,0.04806194880374846,0.017198747498081358,4.9572596326470375,30,4.788122201959292,4.785044118762016,0.047292936070969585,0.016923559825856926,4.871288873255253,30,11.833459263046583,11.851733550429344,0.43708320063981093,0.1564082146180275,12.42732610553503,30,21.95266621808211,21.955695003271103,0.5561613510645189,0.19901978349251673,22.764594666659832,30,1.0,1.0,0.0,1.0,30,81.0,81.0,0.0,0.0,81.0,30,65.0,65.0,0.0,0.0,65.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,44041.86666666667,43665.0,2068.6237259444333,740.2474934242318,46849.5,30,12.0,12.0,0.0,0.0,12.0,30,12.0,12.0,0.0,0.0,12.0,30,18.0,18.0,0.0,0.0,18.0,30,24.0,24.0,0.0,0.0,24.0,30,19.325966850828728,19.325966850828728,0.0,0.0,19.325966850828728,30,0.004992004000000105,0.004992004000000105,0.0,0.0,0.004992004000000105,30,0.9940109939999999,0.9940109939999999,0.0,0.0,0.9940109939999999
transport_network:pressure=0.4,transport_network,0.4,adjacent,30,30,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.21371282637119293,0.21326355636119843,0.0029071696408556934,0.0010403172953166923,0.21955538541078568,30,0.17572380602359772,0.17548725008964539,0.002325166082797891,0.0008320499968162954,0.17923321574926376,30,11.888466899593672,11.866973713040352,0.454218442294004,0.1625399820944659,12.499886378645897,30,17.31130580107371,17.298687249422073,0.5726672406788152,0.2049263402338311,18.088035099208355,30,1.0,1.0,0.0,1.0,30,3.0,3.0,0.0,0.0,3.0,30,0.0,0.0,0.0,0.0,0.0,30,8.0,8.0,0.0,0.0,8.0,30,4.0,4.0,0.0,0.0,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,2.7333333333333334,3.0,0.7396799556440672,0.26469107273324183,4.0,30,32.0,32.0,0.0,0.0,32.0,30,43965.333333333336,43609.0,2061.0369893003785,737.5326145830026,46765.5,30,15.0,15.0,0.0,0.0,15.0,30,18.0,18.0,0.0,0.0,18.0,30,32.0,32.0,0.0,0.0,32.0,30,42.0,42.0,0.0,0.0,42.0,30,18.199962822371823,18.20571841165364,0.08400007696133908,0.03005904149614501,18.30931060871692,30,0.0059890060000000744,0.0059890060000000744,0.0,0.0,0.0059890060000000744,30,0.993014991,0.993014991,0.0,0.0,0.9930149910000001
